loan_id,customer_id,issue_date,funded_amount,total_payment,int_rate,grade,term_months,loan_status,purpose,dti,annual_income,address_state,credit_score,home_ownership,employment_length,verification_status,application_type,delinq_2yrs,open_accounts,revol_util,installment,emp_length_yrs,sub_grade,desc_len
18928,1058,2026-10-08,8400.0,391.23,12.56,C,60,Current,debt_consolidation,0.0,67100.0,GA,730,RENT,3.4,Verified,Individual,1,3,70.7,157.59,3.4,C5,261
18929,8384,2026-09-19,14900.0,849.1,17.06,D,60,Current,credit_card,15.73,83400.0,MD,641,OWN,10.0,Verified,Joint,0,13,41.6,290.71,10.0,D2,361
18930,9518,2026-12-18,14600.0,292.0,18.29,E,36,Current,credit_card,8.97,68600.0,IN,707,MORTGAGE,3.8,Source Verified,Individual,0,22,41.1,479.74,3.8,E4,102
18931,6489,2026-10-08,9300.0,259.89,4.54,A,60,Charged Off,car,29.37,104900.0,GA,642,MORTGAGE,5.4,Not Verified,Individual,1,21,73.5,162.04,5.4,A1,345
18932,13963,2026-01-09,40000.0,13041.1,6.16,A,36,Current,debt_consolidation,12.96,36200.0,TX,836,RENT,11.4,Not Verified,Individual,0,2,38.9,1179.59,11.4,A3,80
18933,2297,2026-08-20,9000.0,1101.37,16.57,D,36,Current,debt_consolidation,4.65,77200.0,MI,850,MORTGAGE,0.6,Not Verified,Individual,0,11,31.3,291.42,0.6,D4,126
18934,2351,2026-08-24,12500.0,14620.94,5.66,A,36,Fully Paid,medical,21.03,63900.0,NY,748,RENT,8.9,Verified,Individual,0,6,19.5,366.86,8.9,A5,122
18935,1997,2026-12-05,10000.0,12849.9,9.5,B,36,Fully Paid,medical,21.26,44900.0,NY,722,RENT,3.9,Not Verified,Individual,0,5,73.7,304.17,3.9,B4,267
18936,10993,2026-06-17,11700.0,2115.62,8.93,B,36,Current,major_purchase,22.29,123000.0,VA,585,RENT,7.3,Verified,Individual,0,10,81.7,354.02,7.3,B1,36
18937,274,2026-11-21,6900.0,258.36,9.68,B,36,Current,major_purchase,20.42,35600.0,NC,850,RENT,4.4,Verified,Individual,0,8,65.4,210.21,4.4,B5,184
18938,13300,2026-09-07,21900.0,30309.93,12.8,C,36,Fully Paid,debt_consolidation,0.0,88400.0,NY,658,RENT,9.9,Verified,Individual,1,15,48.2,686.2,9.9,C5,179
18939,11666,2026-11-19,40000.0,64741.93,12.37,C,60,Fully Paid,debt_consolidation,23.55,53700.0,NJ,668,RENT,2.6,Source Verified,Individual,0,24,54.3,749.14,2.6,C5,277
18940,5786,2026-09-04,27200.0,42104.65,10.96,B,60,Fully Paid,medical,13.11,111900.0,NY,832,MORTGAGE,6.6,Source Verified,Individual,1,21,83.9,503.02,6.6,B5,162
18941,13571,2026-08-12,32200.0,4175.71,3.34,A,36,Current,small_business,10.78,92800.0,VA,712,MORTGAGE,7.0,Not Verified,Individual,0,14,65.8,924.32,7.0,A3,283
18942,254,2026-09-26,21500.0,1142.74,16.22,D,60,Current,credit_card,17.37,140300.0,NC,625,MORTGAGE,3.1,Verified,Individual,0,14,59.8,416.45,3.1,D3,320
18943,10780,2026-09-19,8900.0,12951.09,9.1,B,60,Fully Paid,credit_card,10.09,54400.0,IL,684,RENT,6.0,Not Verified,Joint,0,5,26.1,161.84,6.0,B2,281
18944,9766,2026-03-23,7100.0,1104.88,11.85,B,60,Current,debt_consolidation,7.84,45900.0,MI,608,MORTGAGE,0.0,Not Verified,Individual,1,9,4.6,132.36,0.0,B1,2
18945,6937,2026-02-19,9700.0,16053.73,13.1,B,60,Fully Paid,small_business,25.83,114500.0,FL,645,OWN,2.1,Source Verified,Individual,0,11,112.7,182.85,2.1,B3,347
18946,3663,2026-04-18,23300.0,3293.92,9.02,B,60,Current,moving,15.58,39300.0,GA,667,MORTGAGE,9.3,Source Verified,Joint,0,21,59.3,423.35,9.3,B5,116
18947,14689,2026-01-03,34700.0,50994.43,15.65,D,36,Fully Paid,credit_card,17.29,53000.0,NC,787,OWN,6.4,Not Verified,Individual,0,13,58.7,1114.76,6.4,D3,301
18948,6011,2026-12-04,8700.0,11018.31,8.88,B,36,Fully Paid,credit_card,21.61,171600.0,MA,576,MORTGAGE,8.5,Not Verified,Individual,0,9,65.1,263.13,8.5,B1,354
18949,238,2026-02-20,19200.0,5523.29,11.85,C,36,Current,debt_consolidation,23.5,47000.0,VA,687,RENT,6.8,Source Verified,Individual,0,15,37.4,596.52,6.8,C4,207
18950,14219,2026-11-17,32400.0,1331.51,11.51,C,36,Current,vacation,9.06,111700.0,NC,718,MORTGAGE,2.1,Verified,Joint,0,20,37.4,1003.57,2.1,C1,276
18951,13350,2026-05-04,40000.0,8840.18,7.8,A,36,Current,debt_consolidation,21.04,113100.0,CA,538,MORTGAGE,8.4,Source Verified,Individual,0,19,41.9,1197.72,8.4,A1,133
18952,10894,2026-10-24,36800.0,2318.9,18.98,E,36,Current,debt_consolidation,34.3,122700.0,NC,850,RENT,10.5,Source Verified,Individual,0,15,34.7,1216.26,10.5,E2,221
18953,13520,2026-05-16,15700.0,1978.63,11.81,C,60,Current,credit_card,26.76,85100.0,CA,816,MORTGAGE,2.6,Not Verified,Joint,0,12,42.7,292.57,2.6,C5,6
18954,6992,2026-12-12,40000.0,55689.31,7.84,B,60,Fully Paid,debt_consolidation,8.37,64800.0,VA,725,OWN,0.0,Source Verified,Individual,0,21,56.9,718.96,0.0,B5,200
18955,14752,2026-07-08,40000.0,2327.67,24.97,G,60,Charged Off,car,14.86,23100.0,IL,652,RENT,8.1,Source Verified,Joint,0,19,75.7,833.13,8.1,G5,58
18956,5183,2026-11-22,13600.0,496.8,12.43,C,36,Current,debt_consolidation,13.23,47300.0,MO,695,RENT,10.3,Verified,Joint,0,3,16.7,424.72,10.3,C3,196
18957,12715,2026-09-01,30700.0,2052.27,24.23,G,60,Current,major_purchase,11.36,46700.0,PA,678,RENT,6.0,Verified,Individual,0,14,28.2,635.65,6.0,G4,146
18958,3740,2026-08-03,18800.0,1555.51,6.76,A,60,Current,credit_card,13.79,85800.0,MI,664,MORTGAGE,5.9,Verified,Individual,0,19,19.3,334.5,5.9,A4,369
18959,1682,2026-10-26,16900.0,26520.13,11.38,B,60,Fully Paid,debt_consolidation,28.62,57300.0,CA,623,RENT,9.6,Source Verified,Individual,0,22,54.6,313.73,9.6,B2,120
18960,4476,2026-02-09,5200.0,928.88,5.26,A,60,Current,small_business,6.42,48800.0,GA,738,MORTGAGE,1.1,Verified,Joint,0,21,18.8,91.22,1.1,A5,276
18961,6074,2026-03-27,40000.0,6136.99,15.67,D,60,Current,medical,5.83,50200.0,VA,721,MORTGAGE,9.6,Not Verified,Joint,0,9,42.1,771.15,9.6,D3,35
18962,4964,2026-12-15,9600.0,192.0,15.52,D,36,Current,major_purchase,30.01,66200.0,TX,663,MORTGAGE,8.2,Not Verified,Individual,0,22,34.5,308.05,8.2,D1,331
18963,5359,2026-11-20,10500.0,402.74,6.71,A,36,Current,credit_card,11.46,44500.0,FL,667,RENT,1.3,Verified,Individual,0,6,19.2,311.25,1.3,A5,95
18964,1122,2026-01-07,13700.0,1616.98,13.48,C,60,Charged Off,credit_card,14.53,62300.0,NC,700,RENT,6.1,Source Verified,Individual,0,2,56.6,259.12,6.1,C1,184
18965,13198,2026-12-15,40000.0,800.0,9.59,A,36,Current,debt_consolidation,9.8,45000.0,TX,642,MORTGAGE,6.4,Verified,Individual,0,7,35.5,1217.64,6.4,A2,376
18966,14980,2026-02-23,15500.0,2649.86,11.18,B,60,Current,home_improvement,18.94,94800.0,IL,585,MORTGAGE,1.3,Verified,Individual,0,21,61.2,287.21,1.3,B3,199
18967,6017,2026-06-07,4200.0,5681.41,11.76,C,36,Fully Paid,credit_card,23.38,58500.0,TX,776,RENT,3.9,Source Verified,Individual,0,3,66.2,130.38,3.9,C3,244
18968,1563,2026-09-07,9400.0,597.48,16.24,E,60,Current,debt_consolidation,18.37,121400.0,NJ,638,RENT,6.1,Source Verified,Individual,0,17,55.4,182.11,6.1,E5,3
18969,7718,2026-02-04,40000.0,7254.79,4.27,A,60,Current,credit_card,19.15,51000.0,IL,784,MORTGAGE,8.4,Not Verified,Individual,0,11,38.7,695.13,8.4,A2,33
18970,5604,2026-05-09,16300.0,2116.77,8.57,B,60,Current,credit_card,15.82,134300.0,TX,728,RENT,9.8,Source Verified,Individual,0,2,16.6,294.96,9.8,B5,380
18971,12240,2026-08-13,12100.0,15795.25,10.18,B,36,Fully Paid,credit_card,25.12,64800.0,TX,740,OWN,7.3,Source Verified,Individual,0,15,51.4,370.33,7.3,B1,380
18972,701,2026-12-23,33400.0,668.0,7.14,A,36,Current,debt_consolidation,22.78,65100.0,IL,783,RENT,15.4,Verified,Individual,0,4,60.4,993.98,15.4,A3,396
18973,7865,2026-10-22,36200.0,1408.33,16.76,D,60,Current,debt_consolidation,19.12,49000.0,OH,607,MORTGAGE,8.1,Source Verified,Individual,0,3,64.1,704.47,8.1,D3,44
18974,12070,2026-12-25,21900.0,438.0,8.85,B,36,Current,home_improvement,12.16,32100.0,MD,850,OWN,7.6,Source Verified,Individual,0,12,31.6,662.14,7.6,B1,258
18975,12466,2026-03-06,23100.0,26446.1,4.83,A,36,Fully Paid,credit_card,17.29,117900.0,PA,693,MORTGAGE,4.8,Verified,Joint,0,12,75.9,672.65,4.8,A5,131
18976,8991,2026-10-20,40000.0,1600.0,6.16,A,60,Current,major_purchase,16.31,49200.0,IN,755,OWN,7.4,Verified,Individual,1,9,38.1,707.72,7.4,A1,149
18977,7307,2026-11-04,11700.0,619.73,5.26,A,36,Current,debt_consolidation,24.27,70400.0,TX,724,OWN,8.6,Not Verified,Individual,1,18,79.0,342.09,8.6,A2,117
18978,14900,2026-10-27,5600.0,121.51,12.49,C,36,Charged Off,small_business,17.46,54400.0,TX,701,MORTGAGE,12.5,Source Verified,Individual,0,19,42.0,174.98,12.5,C5,206
18979,13365,2026-04-18,11500.0,2709.59,24.45,G,36,Current,home_improvement,26.66,47200.0,WA,622,MORTGAGE,0.0,Verified,Individual,0,21,35.9,397.54,0.0,G5,47
18980,2735,2026-01-19,13800.0,16712.77,7.04,A,36,Fully Paid,credit_card,29.04,52800.0,OH,698,MORTGAGE,7.9,Verified,Individual,0,3,35.0,410.3,7.9,A1,176
18981,6581,2026-09-08,28800.0,33140.47,5.02,A,36,Fully Paid,debt_consolidation,26.68,49800.0,OH,553,RENT,4.4,Not Verified,Individual,0,2,41.4,840.19,4.4,A3,49
18982,6682,2026-07-24,12400.0,18050.15,9.11,B,60,Fully Paid,credit_card,14.38,101000.0,TX,586,OWN,14.3,Source Verified,Individual,0,13,41.2,225.5,14.3,B5,396
18983,10299,2026-05-11,5100.0,1094.52,17.67,E,36,Current,home_improvement,12.57,37700.0,AZ,639,MORTGAGE,0.0,Source Verified,Individual,1,10,25.7,166.7,0.0,E1,334
18984,12835,2026-10-05,20500.0,31580.68,18.02,D,36,Fully Paid,debt_consolidation,26.95,40700.0,CA,648,RENT,5.5,Source Verified,Individual,0,14,36.1,672.04,5.5,D5,294
18985,4819,2026-09-05,11700.0,756.49,9.3,B,60,Current,debt_consolidation,16.41,77500.0,NY,743,MORTGAGE,7.2,Source Verified,Individual,0,22,71.9,213.13,7.2,B1,361
18986,8450,2026-08-04,12300.0,1684.93,21.66,F,36,Current,moving,33.1,65000.0,FL,850,MORTGAGE,8.0,Not Verified,Individual,0,5,33.4,415.67,8.0,F3,69
18987,8604,2026-03-17,8700.0,1382.47,12.62,C,60,Current,debt_consolidation,15.8,32600.0,FL,695,MORTGAGE,3.0,Verified,Individual,0,4,13.4,163.3,3.0,C2,207
18988,4192,2026-06-21,9400.0,1665.39,12.36,C,36,Current,debt_consolidation,18.45,103500.0,AZ,761,MORTGAGE,8.7,Verified,Individual,0,24,38.6,293.39,8.7,C3,167
18989,10778,2026-07-10,14300.0,822.74,10.3,B,60,Charged Off,credit_card,14.91,181900.0,MA,599,OTHER,9.7,Verified,Individual,1,21,28.2,262.88,9.7,B4,48
18990,12091,2026-11-24,9300.0,322.74,15.65,D,36,Current,debt_consolidation,23.05,67500.0,WI,715,RENT,10.1,Verified,Individual,0,16,71.4,298.77,10.1,D1,171
18991,8598,2026-06-26,38100.0,3945.7,18.23,E,60,Current,major_purchase,1.92,52400.0,MD,740,OWN,4.5,Source Verified,Individual,0,5,34.6,750.74,4.5,E4,29
18992,435,2026-12-19,8100.0,162.0,15.44,D,60,Charged Off,major_purchase,15.29,37000.0,MD,769,MORTGAGE,9.3,Verified,Individual,1,22,74.1,155.85,9.3,D2,396
18993,797,2026-09-26,19700.0,1745.11,9.78,B,36,Current,medical,14.32,83100.0,NC,774,MORTGAGE,9.4,Verified,Individual,1,3,5.4,600.74,9.4,B4,143
18994,9020,2026-10-06,19200.0,24423.65,9.07,A,36,Fully Paid,credit_card,24.37,40000.0,PA,656,RENT,9.5,Verified,Individual,1,8,31.5,581.7,9.5,A1,220
18995,14208,2026-11-27,21200.0,29441.75,7.78,A,60,Fully Paid,major_purchase,17.36,48500.0,NC,599,OTHER,10.8,Verified,Individual,0,24,69.7,380.81,10.8,A5,88
18996,10387,2026-01-03,28700.0,5708.55,8.01,B,60,Current,debt_consolidation,20.17,45200.0,MO,576,RENT,13.4,Source Verified,Individual,1,20,84.4,516.67,13.4,B5,243
18997,7187,2026-02-14,29200.0,8560.0,15.91,D,36,Current,credit_card,21.96,88200.0,CA,653,MORTGAGE,4.4,Verified,Individual,0,20,44.8,940.12,4.4,D4,242
18998,4491,2026-11-13,13900.0,278.0,17.78,D,36,Charged Off,small_business,14.59,46600.0,IL,831,MORTGAGE,4.8,Not Verified,Individual,0,18,73.3,454.77,4.8,D4,85
18999,12374,2026-04-24,21600.0,4970.96,25.05,G,36,Current,credit_card,21.76,67600.0,IN,652,RENT,12.7,Source Verified,Joint,1,19,7.9,750.29,12.7,G1,331
19000,13499,2026-05-03,6400.0,852.16,5.29,A,60,Current,credit_card,31.08,121400.0,NY,758,MORTGAGE,3.9,Verified,Individual,0,7,13.8,112.31,3.9,A3,249
19001,14158,2026-03-14,40000.0,65423.95,12.71,C,60,Fully Paid,major_purchase,21.61,44400.0,WA,691,MORTGAGE,0.0,Source Verified,Individual,1,19,61.1,751.41,0.0,C5,187
19002,2950,2026-06-21,11600.0,1233.1,15.36,C,60,Current,credit_card,33.65,76100.0,PA,787,RENT,0.8,Source Verified,Individual,1,10,66.8,223.02,0.8,C2,30
19003,10239,2026-12-09,6300.0,132.33,23.32,G,36,Current,debt_consolidation,19.08,31500.0,MI,739,MORTGAGE,0.5,Source Verified,Individual,0,23,14.3,215.81,0.5,G2,3
19004,11989,2026-10-04,11000.0,321.86,8.85,B,36,Charged Off,debt_consolidation,26.61,58100.0,NY,616,RENT,0.7,Source Verified,Individual,0,8,28.1,332.61,0.7,B5,9
19005,14518,2026-10-07,20600.0,970.74,17.84,E,60,Current,home_improvement,16.26,69600.0,MA,630,OWN,7.5,Source Verified,Individual,0,23,72.6,404.6,7.5,E2,247
19006,2604,2026-12-12,36800.0,60249.92,21.24,F,36,Fully Paid,debt_consolidation,32.55,40100.0,CA,715,RENT,4.1,Not Verified,Individual,0,4,16.7,1239.35,4.1,F3,355
19007,4148,2026-02-10,20000.0,27272.37,12.12,C,36,Fully Paid,car,9.77,151300.0,MD,849,RENT,1.4,Not Verified,Individual,0,2,36.3,622.89,1.4,C2,292
19008,6867,2026-02-17,18100.0,3153.86,18.05,E,60,Current,credit_card,25.12,64300.0,TX,656,MORTGAGE,7.7,Verified,Individual,0,16,42.6,356.13,7.7,E3,48
19009,10628,2026-12-21,33300.0,666.0,10.13,B,36,Current,major_purchase,23.43,59600.0,FL,688,MORTGAGE,5.7,Verified,Individual,0,10,18.7,1018.7,5.7,B4,279
19010,14471,2026-12-18,14500.0,290.0,8.58,B,60,Current,debt_consolidation,24.26,90200.0,MI,742,RENT,6.0,Not Verified,Individual,1,21,79.3,262.4,6.0,B1,17
19011,9040,2026-04-15,15700.0,3742.19,5.02,A,36,Current,medical,0.0,42300.0,MD,657,MORTGAGE,7.0,Not Verified,Individual,0,4,13.6,457.99,7.0,A5,319
19012,569,2026-12-13,25900.0,518.0,12.18,B,60,Current,credit_card,13.96,46200.0,FL,741,RENT,15.4,Source Verified,Individual,0,15,59.9,484.24,15.4,B1,249
19013,10754,2026-12-07,34700.0,694.0,19.2,E,60,Current,debt_consolidation,19.19,73500.0,AZ,606,MORTGAGE,11.4,Source Verified,Joint,0,10,44.9,689.35,11.4,E5,116
19014,13520,2026-11-26,23900.0,785.75,11.47,B,36,Current,small_business,18.46,85100.0,CA,816,MORTGAGE,2.6,Source Verified,Individual,0,24,37.9,740.06,2.6,B1,130
19015,7566,2026-01-25,6500.0,1214.52,15.66,D,60,Current,credit_card,20.37,148700.0,PA,590,OTHER,3.3,Verified,Individual,0,3,43.7,125.3,3.3,D4,322
19016,2059,2026-08-12,40000.0,3112.33,13.51,C,60,Current,debt_consolidation,22.68,113600.0,NC,654,RENT,8.1,Not Verified,Individual,0,19,46.8,756.76,8.1,C1,314
19017,5733,2026-12-25,19500.0,27097.04,12.99,C,36,Fully Paid,credit_card,13.57,58400.0,NY,802,MORTGAGE,5.7,Verified,Individual,0,3,60.1,612.01,5.7,C2,371
19018,140,2026-09-14,3600.0,215.01,17.1,D,60,Current,small_business,12.94,64200.0,TN,850,RENT,7.0,Verified,Individual,1,13,69.9,70.26,7.0,D3,195
19019,11898,2026-08-16,11300.0,1424.11,10.24,B,36,Current,debt_consolidation,18.12,128900.0,GA,705,RENT,2.7,Source Verified,Joint,0,10,58.4,346.03,2.7,B3,377
19020,7634,2026-10-01,39000.0,1966.03,11.26,B,60,Current,major_purchase,0.38,38800.0,WI,663,RENT,0.0,Not Verified,Individual,0,19,17.4,723.22,0.0,B4,250
19021,8193,2026-04-26,7300.0,600.0,10.71,B,60,Charged Off,debt_consolidation,8.41,93200.0,TX,742,RENT,11.0,Not Verified,Individual,0,12,61.0,134.7,11.0,B5,221
19022,2129,2026-10-21,17400.0,1144.11,12.74,C,36,Current,credit_card,11.86,45400.0,TN,731,MORTGAGE,14.0,Not Verified,Individual,1,12,33.0,544.89,14.0,C5,374
19023,91,2026-04-26,40000.0,5479.45,10.52,C,60,Current,credit_card,17.97,39600.0,PA,749,RENT,4.0,Source Verified,Individual,0,24,46.4,736.81,4.0,C3,66
19024,8729,2026-09-26,28600.0,1520.11,6.01,A,60,Current,credit_card,0.0,49800.0,GA,723,RENT,0.0,Not Verified,Individual,1,24,87.3,505.31,0.0,A3,220
19025,13082,2026-07-14,6600.0,1030.68,12.63,C,36,Current,debt_consolidation,19.53,69700.0,MI,679,RENT,2.4,Source Verified,Individual,1,3,47.0,206.49,2.4,C1,258
19026,1830,2026-09-20,13700.0,1288.68,6.12,A,36,Current,credit_card,19.54,48700.0,TX,683,MORTGAGE,7.2,Not Verified,Individual,0,21,48.4,403.85,7.2,A2,241
19027,6536,2026-05-01,9300.0,1248.49,17.76,E,60,Current,major_purchase,12.49,86900.0,CA,805,RENT,5.9,Not Verified,Individual,0,6,44.9,182.53,5.9,E2,388
19028,11183,2026-10-06,25800.0,42796.77,13.18,C,60,Fully Paid,debt_consolidation,20.72,135800.0,IN,724,OWN,4.1,Verified,Individual,0,17,49.5,486.66,4.1,C4,318
19029,10777,2026-08-10,32300.0,4247.67,7.98,A,36,Current,debt_consolidation,6.86,95300.0,AZ,663,RENT,0.0,Source Verified,Individual,0,6,39.7,968.86,0.0,A1,223
19030,10256,2026-09-21,10100.0,940.82,11.79,B,36,Current,other,35.35,113800.0,GA,728,MORTGAGE,6.9,Verified,Individual,1,12,44.0,313.65,6.9,B3,75
19031,6505,2026-11-06,6600.0,132.0,14.5,C,60,Charged Off,car,21.04,114100.0,FL,712,OWN,2.0,Source Verified,Individual,0,24,66.2,125.95,2.0,C4,393
19032,3408,2026-07-01,22300.0,2248.33,5.69,A,60,Current,credit_card,19.99,32100.0,FL,825,OWN,2.7,Verified,Joint,2,7,80.8,392.81,2.7,A2,27
19033,7234,2026-02-14,27100.0,7944.38,13.37,D,36,Current,debt_consolidation,20.15,119400.0,NJ,649,OWN,5.7,Source Verified,Individual,0,7,21.7,853.42,5.7,D2,374
19034,8804,2026-10-14,29100.0,2099.45,7.39,B,36,Current,debt_consolidation,9.76,25100.0,NC,673,OTHER,15.1,Not Verified,Individual,2,17,67.8,868.03,15.1,B1,185
19035,4178,2026-09-26,26200.0,1392.55,12.13,C,60,Current,debt_consolidation,11.88,93300.0,NC,725,OWN,7.9,Source Verified,Individual,0,17,21.6,489.66,7.9,C4,303
19036,4739,2026-11-22,13100.0,287.12,16.16,D,60,Current,debt_consolidation,29.95,53200.0,CA,760,RENT,7.1,Source Verified,Individual,0,5,36.3,253.62,7.1,D1,306
19037,4216,2026-09-03,2700.0,177.53,8.41,B,60,Current,debt_consolidation,27.44,64700.0,CA,803,RENT,0.0,Verified,Individual,0,24,12.3,48.78,0.0,B4,269
19038,2811,2026-11-07,10500.0,210.0,22.34,F,36,Charged Off,debt_consolidation,11.7,68500.0,IL,652,RENT,3.8,Source Verified,Individual,0,15,71.7,356.81,3.8,F4,321
19039,7413,2026-08-25,27300.0,1929.7,26.08,G,60,Current,home_improvement,13.31,99300.0,WA,664,OWN,3.7,Source Verified,Individual,0,9,64.3,573.67,3.7,G5,349
19040,8639,2026-07-05,16600.0,2728.77,10.63,C,36,Current,debt_consolidation,25.18,66400.0,NY,718,RENT,12.4,Not Verified,Individual,1,15,68.7,510.1,12.4,C5,390
19041,14135,2026-10-24,21800.0,30280.17,7.78,B,60,Fully Paid,credit_card,15.72,51400.0,MA,723,MORTGAGE,5.3,Verified,Individual,0,11,81.2,391.6,5.3,B5,391
19042,1504,2026-12-23,5100.0,102.0,11.41,B,60,Current,home_improvement,35.75,18000.0,MD,724,MORTGAGE,5.0,Not Verified,Individual,1,10,31.2,94.7,5.0,B3,323
19043,5895,2026-12-12,13600.0,272.0,13.09,C,36,Charged Off,debt_consolidation,13.77,42000.0,NY,701,MORTGAGE,8.2,Source Verified,Individual,0,9,79.1,427.24,8.2,C2,14
19044,9848,2026-01-13,13900.0,2688.6,9.74,B,60,Current,credit_card,21.28,103600.0,CA,685,RENT,4.1,Verified,Individual,0,13,61.9,254.22,4.1,B1,375
19045,5696,2026-12-13,22200.0,444.0,12.04,C,36,Current,car,27.58,90800.0,FL,850,MORTGAGE,14.2,Verified,Individual,1,6,74.1,690.92,14.2,C5,379
19046,12764,2026-03-13,14300.0,2303.67,6.43,A,60,Current,credit_card,14.78,76400.0,IL,699,RENT,15.1,Verified,Individual,0,9,34.5,253.66,15.1,A4,168
19047,6813,2026-11-10,12300.0,584.11,5.99,A,36,Current,debt_consolidation,10.39,226300.0,NY,703,RENT,4.4,Source Verified,Individual,1,12,10.7,362.15,4.4,A3,352
19048,8772,2026-11-09,6300.0,182.96,7.08,A,60,Current,credit_card,16.68,114700.0,NY,771,OWN,5.7,Verified,Individual,0,24,8.6,112.43,5.7,A4,337
19049,2858,2026-08-17,19800.0,27547.44,13.04,C,36,Fully Paid,major_purchase,25.53,66500.0,MO,709,MORTGAGE,10.3,Verified,Joint,1,5,63.5,621.74,10.3,C3,388
19050,3057,2026-10-23,17500.0,671.23,9.93,B,60,Current,debt_consolidation,16.31,76900.0,CA,666,MORTGAGE,10.8,Verified,Individual,0,17,27.2,320.62,10.8,B2,193
19051,11811,2026-08-15,9800.0,1244.02,10.66,B,36,Current,debt_consolidation,12.8,76800.0,NC,850,MORTGAGE,4.8,Verified,Individual,0,10,33.3,301.25,4.8,B5,125
19052,10632,2026-12-27,7200.0,10758.28,9.88,B,60,Fully Paid,debt_consolidation,20.73,45000.0,NY,590,MORTGAGE,6.4,Source Verified,Individual,1,7,68.1,131.86,6.4,B2,360
19053,10041,2026-03-26,40000.0,10264.84,18.37,E,36,Current,car,30.25,55900.0,FL,793,MORTGAGE,4.4,Not Verified,Individual,0,18,61.1,1315.22,4.4,E5,86
19054,12206,2026-09-23,8800.0,482.19,12.31,C,60,Current,small_business,15.69,66200.0,FL,796,RENT,5.0,Not Verified,Individual,0,19,28.5,164.72,5.0,C2,142
19055,12199,2026-04-08,26600.0,36839.12,7.7,A,60,Fully Paid,debt_consolidation,30.22,127900.0,IN,706,RENT,5.3,Verified,Joint,0,2,46.0,477.46,5.3,A3,147
19056,10620,2026-05-11,12400.0,22841.56,16.84,D,60,Fully Paid,credit_card,22.1,129500.0,NY,721,RENT,4.5,Source Verified,Individual,0,19,40.9,241.47,4.5,D3,93
19057,9163,2026-06-24,5400.0,565.15,6.5,A,60,Current,debt_consolidation,0.0,41600.0,VA,792,MORTGAGE,10.4,Verified,Individual,0,9,73.2,95.85,10.4,A3,200
19058,13259,2026-02-01,35800.0,6551.89,20.87,F,60,Current,small_business,19.33,46600.0,AZ,797,MORTGAGE,2.7,Source Verified,Joint,1,7,70.2,721.19,2.7,F1,290
19059,11474,2026-04-20,17300.0,4044.57,10.34,C,36,Current,credit_card,17.51,34600.0,TN,687,MORTGAGE,8.9,Not Verified,Individual,0,18,51.7,530.23,8.9,C2,232
19060,11000,2026-08-18,19300.0,1438.25,10.73,B,60,Current,home_improvement,3.87,114800.0,IN,750,MORTGAGE,5.5,Verified,Individual,0,11,81.2,356.17,5.5,B1,202
19061,14565,2026-03-16,15100.0,4012.88,8.38,B,36,Current,credit_card,12.59,31100.0,NC,694,MORTGAGE,6.4,Source Verified,Individual,0,8,78.3,454.58,6.4,B2,344
19062,8347,2026-03-01,12200.0,1227.35,17.4,E,36,Charged Off,credit_card,19.92,67500.0,MD,579,RENT,8.2,Not Verified,Individual,1,2,48.8,397.87,8.2,E3,19
19063,190,2026-02-22,19700.0,5631.14,9.1,B,36,Current,vacation,20.62,56800.0,OH,823,MORTGAGE,10.8,Verified,Individual,0,9,34.3,597.02,10.8,B2,143
19064,7340,2026-10-17,20000.0,832.88,3.66,A,60,Current,debt_consolidation,5.69,376700.0,GA,622,MORTGAGE,7.5,Verified,Individual,0,3,27.5,345.54,7.5,A1,207
19065,12081,2026-12-04,7000.0,179.0,9.13,B,36,Current,home_improvement,24.49,54700.0,CA,672,RENT,14.5,Verified,Individual,0,16,57.1,212.19,14.5,B2,179
19066,3130,2026-05-05,4700.0,6604.77,13.51,C,36,Fully Paid,major_purchase,18.12,65000.0,VA,727,MORTGAGE,3.8,Source Verified,Individual,0,4,60.2,148.19,3.8,C1,360
19067,14049,2026-11-03,9800.0,316.82,19.09,E,60,Current,debt_consolidation,31.13,89600.0,FL,550,RENT,3.1,Verified,Individual,1,24,78.5,194.51,3.1,E5,241
19068,14577,2026-09-08,14800.0,24343.24,12.9,C,60,Fully Paid,home_improvement,15.2,75700.0,CA,724,MORTGAGE,2.9,Verified,Individual,0,5,95.4,278.48,2.9,C5,305
19069,11658,2026-12-13,35800.0,716.0,17.95,E,60,Charged Off,debt_consolidation,0.58,115000.0,FL,715,RENT,4.3,Verified,Individual,0,23,83.8,703.77,4.3,E1,130
19070,2715,2026-07-14,25800.0,4029.04,19.69,E,36,Current,debt_consolidation,31.42,58300.0,MD,689,MORTGAGE,4.7,Verified,Individual,0,17,79.4,857.77,4.7,E5,38
19071,4095,2026-09-05,40000.0,4310.5,10.38,B,36,Current,home_improvement,35.39,145500.0,MD,741,RENT,0.5,Source Verified,Individual,0,2,47.2,1226.49,0.5,B3,150
19072,1423,2026-12-09,16600.0,332.0,13.71,D,36,Charged Off,home_improvement,10.56,48500.0,CA,729,MORTGAGE,1.6,Verified,Individual,0,24,55.7,524.31,1.6,D3,359
19073,12116,2026-10-04,4400.0,6136.38,13.15,C,36,Fully Paid,debt_consolidation,12.25,83100.0,NY,642,OTHER,5.0,Verified,Joint,0,4,0.2,138.3,5.0,C2,203
